track_id,track_name,artists,popularity,tempo,energy,danceability,loudness,valence,acousticness,instrumentalness,liveness,speechiness,duration_ms,key,mode,time_signature
spotify:track:0000000000000017,Track_0023,Artist_023,30,99.05178611305884,0.4809489014785347,0.4325193725774206,-11.435781500952743,0.6678842439729805,0.09062142523544166,0.10884181170175417,0.32174009294937705,0.16255347351373833,179657,7,1,4
spotify:track:0000000000000018,Track_0024,Artist_024,20,106.48903756768694,0.7244946390894329,0.5807628567264852,0.0,0.4239759275997775,0.18287895923929137,0.14792223426591747,0.07087795044958184,0.06498749758180575,224006,2,0,4
spotify:track:0000000000000019,Track_0025,Artist_025,18,97.94479314379862,0.6138420490953438,0.3518095739107879,0.0,0.5756986248047978,0.509701259670302,0.017803397957199756,0.2026272272961788,0.0401913937657595,227639,10,1,4
spotify:track:000000000000001a,Track_0026,Artist_026,36,115.34388261399725,0.8674682511124032,0.6432385215528525,-5.537212719816435,0.3004524269959366,0.07392407480495933,0.02448953957737754,0.17409937480499232,0.0710350689032698,185800,7,0,4
spotify:track:000000000000001b,Track_0027,Artist_027,20,143.59189059147405,0.3699351081515567,0.26529692803995136,-6.733741298650135,0.6788005456794227,0.1209273003603469,0.057748730634824615,0.17156079399448826,0.06052057762027313,298061,11,0,4
spotify:track:000000000000001c,Track_0028,Artist_028,18,140.50076470491106,0.7592819906970685,0.5587271711069837,-16.474331707317653,0.6239348590338969,0.149420146383642,0.03868101441834091,0.21542338752413545,0.06215522880418669,260418,11,1,4
spotify:track:000000000000001d,Track_0029,Artist_029,28,94.8392776636946,0.7816293255831662,0.44388892476872593,0.0,0.7365571086450932,0.25184019428030663,0.02535208727510527,0.26808111935227436,0.10218958720013888,246379,3,0,4
spotify:track:000000000000001e,Track_0030,Artist_030,10,124.55429141446537,0.5088219356626015,0.33861604109859933,-6.3279270808115315,0.6453576661471583,0.35591773379133695,0.14316980386150188,0.257668678001048,0.02489480200139715,321722,1,0,4
spotify:track:000000000000001f,Track_0031,Artist_031,20,139.38453268068375,0.6827349902472281,0.6723557508474339,-8.250154425880531,0.2433194924459221,0.20076791605265412,0.07505567184084724,0.18578357344342536,0.17692600690825036,205541,8,1,4
spotify:track:0000000000000020,Track_0032,Artist_032,30,91.80635074995287,0.6200905544140783,0.5372994739829919,-11.817844250096098,0.5824285552846017,0.2054806791612868,0.07612962590599182,0.05242642975805461,0.07768250717275459,178739,6,1,4
spotify:track:0000000000000021,Track_0033,Artist_033,4,124.24250917713007,0.3629619131305005,0.6202387197711441,-8.762023703437208,0.4054375560781929,0.09027003630205196,0.00940940936098684,0.1944250377636774,0.14671823861409947,250592,0,0,3
spotify:track:0000000000000022,Track_0034,Artist_034,12,156.4093756258943,0.8439633236118175,0.5614270157134194,-11.417003858221403,0.6912526743841876,0.07194038213694957,0.03043797939262641,0.034443072232983214,0.10339354601659013,193084,6,1,4
spotify:track:0000000000000023,Track_0035,Artist_035,21,112.65329804851683,0.6773784587271782,0.29035559122800464,-11.303796174236366,0.7556311333943053,0.23468331214666502,0.025252973548817066,0.11167257216031173,0.08995506429127827,305059,4,1,4
spotify:track:0000000000000024,Track_0036,Artist_036,35,59.46293170613871,0.7888992523690719,0.5400689382685541,-9.417707685571827,0.33249181895235713,0.18288296327550127,0.042256333143577095,0.1832808419754072,0.12187199440796344,201861,1,0,4
spotify:track:0000000000000025,Track_0037,Artist_037,65,44.48308870108994,0.66818119624067,0.5200039003212062,-12.084687151650911,0.6500268052370463,0.03897904366745905,0.025541411597901034,0.14690614348296124,0.16219292118664866,266563,5,1,4
spotify:track:0000000000000026,Track_0038,Artist_038,16,129.32438208149864,0.7210113646467541,0.4116809794548051,-8.860116525733869,0.5548798373111421,0.07048835570004057,0.11801434625017376,0.10097504219722947,0.17402382148768028,155152,3,1,4
spotify:track:0000000000000027,Track_0039,Artist_039,6,123.19549728971724,0.4948693880293413,0.5300512924699544,-4.114669280699536,0.3597750548212993,0.07430581387812255,0.01786940534309298,0.2779357092367248,0.2525070893528556,157547,1,1,4
spotify:track:0000000000000028,Track_0040,Artist_040,7,125.632044458116,0.8405628849435648,0.6501995093375489,-9.48282531321864,0.22852986403313033,0.22212446294588195,0.026248333099110215,0.18059075602044183,0.17059193788542243,178842,3,1,4
spotify:track:0000000000000029,Track_0041,Artist_041,17,134.67862421549427,0.3965825515632082,0.36969210453641316,-7.261517505188581,0.8047445438052218,0.20820059946670263,0.0345982133368991,0.06241352680757927,0.22172781807447817,225780,8,0,4
spotify:track:000000000000002a,Track_0042,Artist_042,54,75.61640000730773,0.9198631286248975,0.6659422301754697,-8.282767125271118,0.653193443954933,0.4585719639125201,0.14098878039413337,0.45947235126981034,0.182549994393113,270711,11,1,5
spotify:track:000000000000002b,Track_0043,Artist_043,6,95.79564138955092,0.5244757511223206,0.38877560454268467,-12.263693738181905,0.2052550180898838,0.07794953115389608,0.0793414289695182,0.012722912979563067,0.06689934923517174,314932,1,0,4
spotify:track:000000000000002c,Track_0044,Artist_044,23,132.6919032337395,0.3211444638688283,0.7768978184516907,-12.460566427071116,0.3235577902746629,0.18809827103206386,0.3822457798876781,0.2994186589858814,0.018924824700693624,192964,10,0,3
spotify:track:000000000000002d,Track_0045,Artist_045,31,142.07591231285807,0.49501318218682416,0.7461657903700674,-2.1119320220979745,0.3886683964861408,0.25032979472183886,0.013343545562409674,0.11349014489127587,0.052991400441043855,212059,6,1,4
spotify:track:000000000000002e,Track_0046,Artist_046,15,112.29344312688704,0.8058210160767955,0.6021841222949669,-5.349149939032667,0.5433482237016902,0.20935065693543756,0.053915066185256905,0.09978527324962896,0.3454591114666846,194211,9,1,4
spotify:track:000000000000002f,Track_0047,Artist_047,38,77.03167542803953,0.7573550525193178,0.5814985658929389,-5.81335324444114,0.37886842374080565,0.31806683083353976,0.06704523214861682,0.13383286729471217,0.09106999867391956,207532,2,1,4
spotify:track:0000000000000030,Track_0048,Artist_048,48,130.1989137227074,0.827889150172298,0.4565792863854903,-9.09339268416233,0.6847937950888027,0.08033071208302994,0.06614195325528979,0.125389799171246,0.06336172414320809,177212,7,0,4
spotify:track:0000000000000031,Track_0049,Artist_049,9,121.5340249986865,0.7398240962497349,0.6004297261042766,-9.756974897101436,0.8176531934057186,0.1870695502623747,0.13608021410870783,0.2482220358797064,0.040029039094015804,133411,0,0,4
spotify:track:0000000000000032,Track_0050,Artist_050,36,88.25254120416238,0.634247953147515,0.3205991708370843,-10.591799879381092,0.5258557226153946,0.2386763384111049,0.0046056000058416115,0.21476084455984268,0.1054211152319428,211830,2,0,4
spotify:track:0000000000000033,Track_0051,Artist_051,29,60.49097721940879,0.5891766373002771,0.5025124204481571,-14.18282946227728,0.640706870250441,0.0696331189829761,0.05202558735553807,0.04125303086699438,0.04425532948704557,184835,3,1,4
spotify:track:0000000000000034,Track_0052,Artist_052,22,137.13755095939854,0.791534165412865,0.4915790526304192,-6.9558592683449705,0.6604868191625349,0.05253341255361243,0.11194123926710284,0.16840460034349558,0.17335458857131208,256613,2,1,4
spotify:track:0000000000000035,Track_0053,Artist_053,16,101.47642766983185,0.4654637321516315,0.34702628434065547,-10.539099738234924,0.351720187861308,0.23395186541968777,0.03942695683164733,0.423290187637217,0.2266544348187945,173419,1,0,4
spotify:track:0000000000000036,Track_0054,Artist_054,46,125.60093893782678,0.7908419635453399,0.5167114394880793,-7.810783192752711,0.3339211896829232,0.09395998947522348,0.010886494811283669,0.14455906266352078,0.10366158887168898,170177,8,1,4
spotify:track:0000000000000037,Track_0055,Artist_055,9,124.48678792911517,0.7539464590475458,0.5904965116617726,0.0,0.2064117946820883,0.4523011224344582,0.034180026282163475,0.2792876284146915,0.27442000132684174,222970,11,1,4
spotify:track:0000000000000038,Track_0056,Artist_056,17,85.59214462993705,0.7170599441972443,0.5214082297291207,-3.973000321544794,0.5272528443817031,0.16889197052055152,0.00582704355694151,0.10606464775076639,0.16658864305122317,156232,1,0,4
spotify:track:0000000000000039,Track_0057,Artist_057,34,132.53592078598322,0.5240304495654791,0.6633024224569501,-7.910419656730832,0.5642795973814784,0.10039609675091371,0.1386469380468898,0.05278773391386508,0.10824858334676676,240683,10,1,4
spotify:track:000000000000003a,Track_0058,Artist_058,27,94.20637074085514,0.5912176259397875,0.5067058592130402,-0.5900976926942194,0.3605466782987272,0.26869252031107765,0.0064722439178179,0.2739710298305531,0.0796417902062316,266270,11,1,4
spotify:track:000000000000003b,Track_0059,Artist_059,44,75.13853452653822,0.5897705451936123,0.21842563482196392,-13.7937016851814,0.5741448784762117,0.0708526771632071,0.003803860034770214,0.09556997201767363,0.018693677678759638,175839,0,1,5
spotify:track:000000000000003c,Track_0060,Artist_060,13,71.29564575731429,0.3152479314435599,0.6084721822659762,-9.435185081257892,0.6132524694260844,0.21336875042396258,0.02914001347594865,0.14770536353926855,0.0707421215289109,103338,7,1,4
spotify:track:000000000000003d,Track_0061,Artist_061,40,119.90289387799052,0.7905672386431073,0.6533489845183609,-11.014778706348055,0.37215902472861423,0.24295142491869806,0.0781501669214201,0.14252185431073827,0.16133408612492806,250199,11,0,4
spotify:track:000000000000003e,Track_0062,Artist_062,32,167.82306960027938,0.39007695975038,0.721378863011402,-6.6486308170266915,0.8004710266451924,0.02828207590610179,0.061632197327463056,0.11702868024868932,0.16165819684189237,193863,5,1,4
spotify:track:000000000000003f,Track_0063,Artist_063,29,121.2306526873039,0.4947011238779425,0.4726690505692572,-3.964280710872677,0.30280605065907384,0.17746165307531184,0.1625342659557383,0.23537451699371228,0.2595939009539885,136941,2,0,4
spotify:track:0000000000000040,Track_0064,Artist_064,11,173.49475354750885,0.8492248754530376,0.556731857044208,-16.749480598415314,0.6377267470156065,0.022780133160316445,0.011208540062381835,0.07121138384615461,0.11304260454164186,118720,7,1,4
spotify:track:0000000000000041,Track_0065,Artist_065,34,163.46465453361762,0.855206085428669,0.5141021960323162,-0.5782432645196383,0.38920045043248386,0.32534909098381176,0.11994353906238807,0.04904479618686526,0.049580199692091514,236083,3,1,4
spotify:track:0000000000000042,Track_0066,Artist_066,16,135.48857692222123,0.7723433179526656,0.26508042941487675,-0.9634148360193455,0.5598794735556022,0.08829195746620494,0.01550218991818472,0.43616779246775217,0.12367004921290542,148974,11,0,5
spotify:track:0000000000000043,Track_0067,Artist_067,80,167.23473901395585,0.37112745094142663,0.542986939585907,-6.817575175616292,0.5876284511486398,0.07841612384634943,0.06631719097972402,0.07997922172322187,0.0030133950771185193,343516,7,0,4
spotify:track:0000000000000044,Track_0068,Artist_068,13,163.84115962522839,0.6897212609214031,0.4837049063844084,-13.209231549036973,0.8294928541971158,0.12902137941330835,0.0004499321838113352,0.1431363642725507,0.042685957461995196,150000,8,1,4
spotify:track:0000000000000045,Track_0069,Artist_069,12,155.36087954157787,0.6770250305261665,0.5670898231174206,-3.1402823400848536,0.4833479378283341,0.1743718638883046,0.0071646666634337455,0.18833036155641542,0.13906353859928375,231246,0,1,4
spotify:track:0000000000000046,Track_0070,Artist_070,33,63.47009943141465,0.574430186375861,0.6718725640094786,0.0,0.2065936119905266,0.12885947242861936,0.05477559008270539,0.2611525176295971,0.13550107184256027,220157,10,0,3
spotify:track:0000000000000047,Track_0071,Artist_071,3,112.89768457044228,0.496248705579826,0.5296862615923299,-9.03744397474159,0.4650173445213379,0.18421725999565663,0.023069631074047282,0.25376926726240784,0.19205358953172913,126134,5,1,4
spotify:track:0000000000000048,Track_0072,Artist_072,15,99.18909848733898,0.6854299995154243,0.661202573348406,-8.587261109410038,0.42986340928878264,0.2157670939556918,0.0018297486591870322,0.09643925849779109,0.04590541055057009,301825,11,0,4
spotify:track:0000000000000049,Track_0073,Artist_073,26,155.13391339244168,0.7750422365422542,0.5609623146432158,-3.7121546123839173,0.5363774390952765,0.03939952197943909,0.044802093168270864,0.2591453639565219,0.05547517060422271,152157,5,0,4
spotify:track:000000000000004a,Track_0074,Artist_074,24,110.78248534597857,0.507234312163043,0.5789408903080963,-8.997285396943035,0.37159510069696916,0.2539156861637884,0.11548464564188064,0.18496013356654475,0.05953446897675502,361091,11,1,5
spotify:track:000000000000004b,Track_0075,Artist_075,6,172.56929909132697,0.5962768429014944,0.7154683271272432,-7.890821503939662,0.6310500992852583,0.08358083091193116,0.06538461578801863,0.537350367038109,0.03479510391534949,147532,8,1,4
spotify:track:000000000000004c,Track_0076,Artist_076,45,123.04686996574212,0.9067630795153878,0.6293973753049866,0.0,0.6237535138189111,0.08762202026215736,0.03292600328503412,0.09041038906937211,0.10859985914881595,308967,2,1,4
spotify:track:000000000000004d,Track_0077,Artist_077,54,119.1614360925425,0.4316037015844764,0.36668490306790613,-7.3315614511329885,0.478315524222683,0.28692494643735333,0.005617128251359868,0.15678389670254672,0.02317280355343025,170544,11,0,4
spotify:track:000000000000004e,Track_0078,Artist_078,26,108.64056999299895,0.6709460210813248,0.4972795877618835,-5.5497542005022185,0.20089870400648843,0.1342616567784346,0.06575909231257397,0.3131940342311739,0.07940466519419652,280225,11,0,4
spotify:track:000000000000004f,Track_0079,Artist_079,6,114.46155595482766,0.9274903469638782,0.6475210972582334,0.0,0.4639521171707301,0.32735593462986656,0.026448900487440755,0.09976583848548992,0.10627450321566158,236710,3,1,4
spotify:track:0000000000000050,Track_0080,Artist_080,4,128.06234158296027,0.7530546213933472,0.806881906491705,0.0,0.6326729689081405,0.482528378341877,0.05538467794096152,0.14157970705930525,0.17403113202548667,104043,2,1,4
spotify:track:0000000000000051,Track_0081,Artist_081,12,118.01764700729072,0.7933360898285617,0.5594848027190753,-8.57267344824198,0.770856317586924,0.20560803037056746,0.09588019080856412,0.14354193056593537,0.4044426474245246,323087,9,1,4
spotify:track:0000000000000052,Track_0082,Artist_082,32,106.05390091279446,0.564164262091036,0.3877553463038754,0.0,0.39347846248639784,0.13063984619913102,0.004759520942543601,0.05283280663963152,0.09907959329496784,134950,9,0,4
spotify:track:0000000000000053,Track_0083,Artist_083,11,107.83122106181385,0.6842840946031662,0.6480749615099465,-0.11550868493409538,0.4494842104330094,0.2190645727689021,0.01682357237264318,0.13362415554635532,0.03308724841992051,210218,6,0,4
spotify:track:0000000000000054,Track_0084,Artist_084,10,174.63059319765563,0.8819696174165217,0.3086001174703899,0.0,0.788612024984097,0.2302022517033164,0.012459161372968059,0.107374168207196,0.24996488547059698,158129,6,0,4
spotify:track:0000000000000055,Track_0085,Artist_085,32,179.92535110476615,0.77021820359349,0.6052983118213586,-6.626947027148228,0.3337837072709073,0.2899735964126806,0.008891982568059164,0.008157463325333413,0.13505706713303256,214930,8,0,4
spotify:track:0000000000000056,Track_0086,Artist_086,21,105.87607530876387,0.7038231700963404,0.6138790011387826,-3.580384049026672,0.3862013029482218,0.16181730435858194,0.04663961834485298,0.16823388966756594,0.052127305751787194,255020,4,1,4
spotify:track:0000000000000057,Track_0087,Artist_087,30,145.4691088840585,0.5832891635870876,0.38736461180265563,-8.958109367911947,0.5300908667965913,0.36796401232647125,0.10034385575627107,0.0664244190128678,0.13957792902323918,192408,7,1,4
spotify:track:0000000000000058,Track_0088,Artist_088,40,95.165733616257,0.603739388275458,0.47258711766886186,-6.394844848863698,0.2850948745243894,0.40246442294600815,0.06223140315188841,0.15939028987983464,0.015081748979525201,130173,10,0,4
spotify:track:0000000000000059,Track_0089,Artist_089,18,110.1951196345015,0.7571131141740789,0.2892245892233567,0.0,0.8520819160465569,0.12951108730565386,0.010666191162014055,0.2371885754111297,0.011131772872889429,173121,1,1,4
spotify:track:000000000000005a,Track_0090,Artist_090,23,87.3745795914696,0.6623560467491688,0.5536403167303805,-6.299708929224039,0.3775493317124926,0.09932011000203635,0.01851339715822365,0.26273551483874197,0.031792917969243266,217686,7,1,4
spotify:track:000000000000005b,Track_0091,Artist_091,17,150.59501437154265,0.5195180293231122,0.31762221520397543,-15.599619862521301,0.5358441116484657,0.19405014008140514,0.02831891748325997,0.0574810984792653,0.19324255480118055,152190,9,0,4
spotify:track:000000000000005c,Track_0092,Artist_092,26,134.5356906883689,0.7727280189948185,0.4079810572327109,-5.518171534385937,0.47093830383602986,0.28449099288546015,0.020270819868871266,0.3769320317452852,0.09025440901059385,257270,8,1,3
spotify:track:000000000000005d,Track_0093,Artist_093,23,140.26341889303768,0.8326676131947689,0.3961369080944706,-8.251995013909832,0.627868944478699,0.055629884550620734,0.10968369800307955,0.11572792551172036,0.08115782521332994,146598,3,1,5
spotify:track:000000000000005e,Track_0094,Artist_094,32,146.64772197112384,0.676803448594245,0.4703815091277058,0.0,0.34807062595592453,0.19326687597285766,0.04574437802098219,0.3708322327046091,0.07772198759079163,244685,6,0,3
spotify:track:000000000000005f,Track_0095,Artist_095,44,93.91168989768042,0.524742693728122,0.4966535955369192,-11.065571296214971,0.47140121945068497,0.18508603677180677,0.030066631822541826,0.2797704488886091,0.038760039678589146,172321,6,1,4
spotify:track:0000000000000060,Track_0096,Artist_096,38,110.26746293532014,0.7768273993882757,0.608464511306924,-6.146402540416259,0.7351887146158783,0.40552587919067457,0.07076383184083579,0.15082788993218055,0.03428369944104898,355511,1,0,4
spotify:track:0000000000000061,Track_0097,Artist_097,9,133.35697088695503,0.631888186454987,0.4875815084757043,-8.862926761454505,0.6252260493893859,0.20791429133668748,0.010368691763070547,0.13788515513280616,0.079585604993047,244372,7,0,4
spotify:track:0000000000000062,Track_0098,Artist_098,20,109.63298641918058,0.46523175615443807,0.23478502156561373,0.0,0.3544378291617394,0.03398492333311565,0.013103089090159906,0.20718888523312004,0.17605705984576456,266948,7,1,4
spotify:track:0000000000000063,Track_0099,Artist_099,16,122.08275402269066,0.895725466759501,0.6506030058122502,0.0,0.6413464833247615,0.08621475938042769,0.029553348522426307,0.15491070239439644,0.03272984407328546,184952,1,0,4
spotify:track:0000000000000064,Track_0100,Artist_100,22,96.00833233767109,0.7289726953946616,0.6031046988082207,0.0,0.3925041491330456,0.24301497188617432,0.021063964928199022,0.19662597324588377,0.0908386439481793,262826,1,0,4
spotify:track:0000000000000065,Track_0101,Artist_101,47,159.89192374261256,0.5001817931782679,0.6351695555989896,-5.835525830286315,0.40533926297393563,0.3411917442334834,0.08799217088519663,0.08555697618624682,0.21443743707254276,209759,4,0,4
spotify:track:0000000000000066,Track_0102,Artist_102,11,148.15592205563593,0.38540953330809424,0.5989021542891855,-5.924594718518646,0.6764095703274755,0.20111256523260448,0.03185589004020385,0.131868130125237,0.395266286531908,199799,3,0,4
spotify:track:0000000000000067,Track_0103,Artist_103,17,157.1123383949649,0.5533385091257423,0.8755462220448957,-6.619258404617761,0.4515762273200702,0.21212390002850515,0.06573025451517664,0.24823823445745086,0.21113626343192607,239347,3,1,4
spotify:track:0000000000000068,Track_0104,Artist_104,24,139.77361422506542,0.7289628255995505,0.6780755909222468,0.0,0.435445541395601,0.2642856808233216,0.07773776405642537,0.29129185358658916,0.0598015404959291,132001,11,1,5
spotify:track:0000000000000069,Track_0105,Artist_105,19,87.18372344159289,0.5890248837802233,0.4417441560067784,-13.335334128068286,0.524344738852212,0.056921431289982616,0.05596537677983952,0.06866487670315874,0.08030971021995122,179520,2,1,4
spotify:track:000000000000006a,Track_0106,Artist_106,15,105.61418880050022,0.7620762800629634,0.4363017123539188,-17.272014532541945,0.3766961157064873,0.2059317145603858,0.0016505714379064535,0.03485512845968341,0.12147822431551437,168619,2,1,4
spotify:track:000000000000006b,Track_0107,Artist_107,30,98.94802548547365,0.6615210027597468,0.4395639804416977,-4.784895001793322,0.5207293328412983,0.22770834147272254,0.058226292744787134,0.2082431168702933,0.22315927298604354,329611,1,1,4
spotify:track:000000000000006c,Track_0108,Artist_108,26,112.28175329571141,0.5553211356687107,0.5386709268566019,0.0,0.4854077546673542,0.42727793013474996,0.12690371408596568,0.10485795068017703,0.03418586975453669,295576,1,0,4
spotify:track:000000000000006d,Track_0109,Artist_109,17,151.73291087011748,0.5503631666073647,0.25093812903940543,-6.072233808590372,0.40802193180053964,0.12003685780411956,0.019456021556757425,0.35493454115510964,0.19401576317163038,167709,3,1,4
spotify:track:000000000000006e,Track_0110,Artist_110,7,75.81717501307062,0.5323545491343628,0.20325871818531,-16.90042177874505,0.5596232468695119,0.0822840447011107,0.011893722602954187,0.17846716039886015,0.2813078764139706,254114,1,1,4
spotify:track:000000000000006f,Track_0111,Artist_111,36,102.49081720724483,0.5641974255083546,0.5398537855889579,-3.2709080317543817,0.8495631729037163,0.2668046069807288,0.026681043944715953,0.19048526455365555,0.11647162924818111,187670,10,1,4
spotify:track:0000000000000070,Track_0112,Artist_112,16,108.16541971252713,0.46603638832544936,0.582259021401191,-12.324424502659701,0.7206818958659564,0.21353460298713023,0.0034329987268853315,0.17798071197687648,0.1834484108153101,254743,8,1,4
spotify:track:0000000000000071,Track_0113,Artist_113,64,80.57950009259369,0.4766517190836261,0.27486225030694134,-13.418134566832816,0.44831844334785853,0.10965631447833488,0.026420558753427536,0.1379025959151306,0.055077171942770994,270339,0,1,4
spotify:track:0000000000000072,Track_0114,Artist_114,50,126.1427476447005,0.491595351318468,0.7410266998098167,-11.888869678679427,0.3876683007297488,0.17785532645291469,0.011737561494288496,0.16725088562153037,0.11060951900581496,196080,11,0,4
spotify:track:0000000000000073,Track_0115,Artist_115,40,109.74062042047625,0.6657531132001645,0.3452062877874942,-15.04327524050764,0.37918919863638706,0.20222733308860863,0.09933521829835014,0.27772132119164195,0.264906603671818,163626,1,0,4
spotify:track:0000000000000074,Track_0116,Artist_116,37,153.35450476695158,0.6385547562137529,0.6794032795139492,-5.983310713689894,0.2509491552480347,0.3727297161514662,0.137000786586388,0.15047005865953034,0.23038506190374247,220092,2,1,4
spotify:track:0000000000000075,Track_0117,Artist_117,48,111.74629798984449,0.7975748778228707,0.4270518195785294,-5.871109180046307,0.7303624686125171,0.21033363190970694,0.0177050489138166,0.37223144517791656,0.13848914254841313,205921,3,1,4
spotify:track:0000000000000076,Track_0118,Artist_118,45,133.76826474907637,0.7891824513399973,0.5382690341126211,-10.41872169873529,0.38599296050496024,0.11540324996656838,0.0018328155914348117,0.10468502092989923,0.08398054232181108,223815,10,1,3
spotify:track:0000000000000077,Track_0119,Artist_119,31,123.4495610513183,0.6529625818257694,0.5867043762947396,0.0,0.5178334847185624,0.1278294037214841,0.06399079076070402,0.15269528545739125,0.02803939855596457,248556,5,1,5
